name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,source
losangeles,2024-07-10,26.4,18.1,22.1,26.4,18.1,22.1,16.4,71.1,0.0,0,0.0,,0.0,0.0,38.9,18.1,18.1,9.7,1.2,233.2,1010.4,6.8,15.4,328.9,28.5,10,10,2024-07-10T05:50:13,2024-07-10T20:06:37,0.16,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-11,26.9,18.1,21.3,27.7,18.1,21.4,16.6,75.1,0.0,0,0.0,,0.0,0.0,33.5,22.5,22.5,9.7,2.9,232.0,1011.0,38.2,13.4,305.4,26.3,9,10,2024-07-11T05:50:48,2024-07-11T20:06:17,0.19,Partially cloudy,Partly cloudy throughout the day.,obs
losangeles,2024-07-12,23.3,18.1,20.4,23.3,18.1,20.4,16.7,79.9,0.0,0,0.0,,0.0,0.0,40.7,23.8,23.8,9.8,2.8,245.5,1011.3,64.2,11.0,194.0,16.8,8,10,2024-07-12T05:51:23,2024-07-12T20:05:56,0.22,Partially cloudy,Partly cloudy throughout the day.,obs
losangeles,2024-07-13,26.4,18.6,21.2,26.4,18.6,21.2,16.5,75.2,0.0,0,0.0,,0.0,0.0,35.3,20.0,20.0,10.2,2.3,224.9,1013.5,52.2,13.9,291.9,25.2,9,10,2024-07-13T05:52:00,2024-07-13T20:05:33,0.25,Partially cloudy,Clearing in the afternoon.,obs
losangeles,2024-07-14,25.6,18.9,21.5,25.6,18.9,21.5,16.5,74.2,0.09,100,4.17,rain,0.0,0.0,20.5,21.0,21.0,11.7,2.8,234.3,1016.2,37.1,14.3,290.3,25.1,9,10,2024-07-14T05:52:36,2024-07-14T20:05:08,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,obs
losangeles,2024-07-15,25.0,18.2,21.2,25.0,18.2,21.2,16.0,73.0,0.0,0,0.0,,0.0,0.0,13.0,24.2,24.2,13.0,3.3,228.6,1015.5,26.5,15.4,314.1,27.3,9,10,2024-07-15T05:53:14,2024-07-15T20:04:42,0.32,Partially cloudy,Partly cloudy throughout the day.,obs
losangeles,2024-07-16,25.9,18.5,21.9,25.9,18.5,21.9,15.3,67.3,0.0,0,0.0,,0.0,0.0,29.5,21.6,21.6,12.0,2.4,225.5,1014.4,11.0,15.8,327.5,28.3,9,10,2024-07-16T05:53:51,2024-07-16T20:04:14,0.35,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-17,26.1,18.7,22.1,26.1,18.7,22.1,15.9,68.5,0.0,0,0.0,,0.0,0.0,33.5,21.3,21.3,9.7,0.0,223.4,1013.6,17.1,16.0,280.7,24.2,9,10,2024-07-17T05:54:30,2024-07-17T20:03:44,0.38,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-18,25.4,19.2,21.9,25.4,19.2,21.9,16.5,72.2,0.0,0,0.0,,0.0,0.0,33.5,20.1,20.1,11.1,2.3,231.8,1014.0,32.4,15.0,332.1,28.7,10,10,2024-07-18T05:55:09,2024-07-18T20:03:13,0.41,Partially cloudy,Partly cloudy throughout the day.,obs
losangeles,2024-07-19,27.1,18.5,21.8,27.8,18.5,21.9,16.4,72.5,0.0,0,0.0,,0.0,0.0,33.5,21.2,21.2,9.2,0.0,234.0,1014.2,43.8,12.4,340.6,29.4,10,10,2024-07-19T05:55:48,2024-07-19T20:02:41,0.45,Partially cloudy,Partly cloudy throughout the day.,obs
losangeles,2024-07-20,26.7,18.2,22.3,26.7,18.2,22.3,15.2,65.9,0.0,0,0.0,,0.0,0.0,18.4,19.4,19.4,10.7,1.7,244.8,1012.6,33.1,12.8,337.8,29.1,10,10,2024-07-20T05:56:28,2024-07-20T20:02:07,0.48,Partially cloudy,Partly cloudy throughout the day.,obs
losangeles,2024-07-21,27.4,19.4,23.0,27.9,19.4,23.1,15.7,64.7,0.0,0,0.0,,0.0,0.0,29.5,21.2,21.2,9.4,1.7,231.7,1011.5,12.4,15.7,331.2,28.7,10,10,2024-07-21T05:57:09,2024-07-21T20:01:31,0.5,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-22,27.7,20.0,23.3,27.9,20.0,23.3,14.9,60.2,0.0,0,0.0,,0.0,0.0,18.4,19.5,19.5,10.2,0.0,243.2,1010.3,12.3,16.0,325.8,28.0,10,10,2024-07-22T05:57:49,2024-07-22T20:00:54,0.55,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-23,27.4,19.8,22.9,27.8,19.8,23.0,15.8,65.0,0.0,0,0.0,,0.0,0.0,33.5,19.9,19.9,10.4,0.0,240.5,1012.1,16.2,15.9,321.8,27.8,10,10,2024-07-23T05:58:30,2024-07-23T20:00:15,0.58,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-24,27.1,19.4,22.7,27.5,19.4,22.8,15.4,64.0,0.0,0,0.0,,0.0,0.0,18.4,20.6,20.6,12.3,5.1,251.1,1015.8,12.1,16.0,317.9,27.7,9,10,2024-07-24T05:59:12,2024-07-24T19:59:35,0.62,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-25,27.6,19.0,22.8,27.8,19.0,22.9,16.3,68.2,0.0,0,0.0,,0.0,0.0,37.1,20.1,20.1,12.2,4.2,250.8,1015.7,27.2,14.5,319.2,27.7,10,10,2024-07-25T05:59:53,2024-07-25T19:58:53,0.66,Partially cloudy,Partly cloudy throughout the day.,obs
losangeles,2024-07-26,25.5,18.4,21.6,25.5,18.4,21.6,15.4,68.7,0.0,0,0.0,,0.0,0.0,35.3,20.7,20.7,11.1,2.1,247.5,1012.2,15.4,14.5,326.8,28.3,10,10,2024-07-26T06:00:35,2024-07-26T19:58:10,0.69,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-27,24.0,17.8,20.6,24.0,17.8,20.6,14.9,70.9,0.0,0,0.0,,0.0,0.0,31.7,22.3,22.3,10.5,1.5,247.1,1011.3,26.5,14.2,323.2,27.9,10,10,2024-07-27T06:01:18,2024-07-27T19:57:25,0.75,Partially cloudy,Partly cloudy throughout the day.,obs
losangeles,2024-07-28,24.9,17.0,20.6,24.9,17.0,20.6,13.5,65.0,0.0,0,0.0,,0.0,0.0,18.4,21.3,21.3,9.8,1.2,254.1,1012.8,2.6,15.9,341.5,29.7,10,10,2024-07-28T06:02:00,2024-07-28T19:56:39,0.76,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-29,24.6,16.5,20.2,24.6,16.5,20.2,13.3,66.4,0.0,0,0.0,,0.0,0.0,31.7,18.9,18.9,10.2,1.2,260.3,1014.1,6.1,15.8,340.0,29.7,10,10,2024-07-29T06:02:43,2024-07-29T19:55:52,0.8,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-30,24.4,16.7,20.4,24.4,16.7,20.4,13.8,67.3,0.0,0,0.0,,0.0,0.0,33.5,18.9,18.9,9.5,0.0,254.4,1013.4,14.4,15.5,341.5,29.6,10,10,2024-07-30T06:03:26,2024-07-30T19:55:03,0.83,Clear,Clear conditions throughout the day.,obs
losangeles,2024-07-31,25.1,16.6,20.1,25.1,16.6,20.1,14.4,71.0,0.0,0,0.0,,0.0,0.0,27.7,19.9,19.9,9.4,0.0,255.2,1012.8,24.7,14.5,337.6,29.1,10,10,2024-07-31T06:04:09,2024-07-31T19:54:13,0.87,Partially cloudy,Partly cloudy throughout the day.,obs
losangeles,2024-08-01,25.0,16.8,20.4,25.0,16.8,20.4,15.2,73.0,0.0,0,0.0,,0.0,0.0,18.4,16.5,16.5,9.6,4.2,246.6,1014.9,36.3,14.4,225.7,19.4,7,10,2024-08-01T06:04:52,2024-08-01T19:53:21,0.9,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-01,29.9,22.6,25.8,31.2,22.6,26.2,19.2,67.7,0.0,0,0.0,,0.0,0.0,42.5,20.5,20.5,14.6,6.6,348.2,1013.5,39.8,15.9,135.5,11.7,7,10,2023-11-01T07:29:04,2023-11-01T18:39:22,0.62,Partially cloudy,Becoming cloudy in the afternoon.,obs
miami,2023-11-02,26.6,21.8,24.5,26.6,21.8,24.5,18.6,70.7,8.471,100,33.33,rain,0.0,0.0,64.8,33.3,33.3,22.6,8.9,46.2,1019.1,88.3,15.2,11.8,1.0,2,10,2023-11-02T07:29:42,2023-11-02T18:38:42,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,obs
miami,2023-11-03,27.9,23.9,25.6,29.2,23.9,26.0,18.0,62.8,0.0,0,0.0,,0.0,0.0,50.0,31.8,31.8,23.3,14.3,53.9,1019.2,60.6,16.0,121.6,10.6,7,10,2023-11-03T07:30:21,2023-11-03T18:38:03,0.69,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-04,28.4,23.1,25.1,30.2,23.1,25.4,20.2,75.1,0.307,100,20.83,rain,0.0,0.0,37.1,18.2,18.2,12.6,8.4,9.8,1016.8,89.5,14.8,93.7,8.1,5,10,2023-11-04T07:31:00,2023-11-04T18:37:25,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,obs
miami,2023-11-05,28.9,21.6,24.5,30.9,21.6,24.9,19.1,73.2,0.0,0,0.0,,0.0,0.0,35.3,20.7,20.7,11.8,6.0,356.6,1015.0,67.2,15.5,109.1,9.7,6,10,2023-11-05T06:31:39,2023-11-05T17:36:48,0.75,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-06,29.0,19.1,24.3,29.3,19.1,24.5,16.2,61.1,0.077,100,4.17,rain,0.0,0.0,33.5,15.7,15.7,11.3,6.2,5.7,1015.7,44.2,15.7,148.0,12.8,6,10,2023-11-06T06:32:19,2023-11-06T17:36:13,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,obs
miami,2023-11-07,29.4,22.1,25.4,30.6,22.1,25.8,19.2,69.5,0.0,0,0.0,,0.0,0.0,31.4,21.4,21.4,10.8,1.1,51.0,1016.5,32.0,16.0,150.2,13.0,6,10,2023-11-07T06:32:59,2023-11-07T17:35:39,0.82,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-08,29.4,21.5,25.6,30.2,21.5,25.9,19.2,68.8,0.35,100,4.17,rain,0.0,0.0,38.9,25.7,25.7,12.1,0.0,74.1,1017.1,40.5,16.0,26.1,2.3,2,10,2023-11-08T06:33:40,2023-11-08T17:35:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,obs
miami,2023-11-09,28.4,22.7,25.8,30.9,22.7,26.5,20.8,74.2,0.126,100,20.83,rain,0.0,0.0,29.5,17.8,17.8,11.0,0.0,83.6,1016.8,61.5,16.0,104.6,9.0,5,10,2023-11-09T06:34:21,2023-11-09T17:34:35,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,obs
miami,2023-11-10,30.7,24.0,27.5,35.4,24.0,29.9,23.0,76.8,0.0,0,0.0,,0.0,0.0,38.9,21.5,21.5,13.5,0.0,118.6,1017.1,45.9,16.0,169.6,14.8,8,30,2023-11-10T06:35:03,2023-11-10T17:34:05,0.91,Partially cloudy,Becoming cloudy in the afternoon.,obs
miami,2023-11-11,30.9,26.7,28.3,33.4,28.6,30.9,22.0,69.8,0.0,0,0.0,,0.0,0.0,33.5,19.8,19.8,15.1,9.6,108.2,1018.2,53.0,16.0,137.3,12.0,6,30,2023-11-11T06:35:44,2023-11-11T17:33:36,0.95,Partially cloudy,Clearing in the afternoon.,obs
miami,2023-11-12,30.3,24.4,27.2,32.4,24.4,28.4,21.2,70.2,0.0,0,0.0,,0.0,0.0,29.5,18.9,18.9,11.0,0.0,85.6,1019.0,44.8,16.0,119.5,10.3,5,10,2023-11-12T06:36:27,2023-11-12T17:33:09,0.98,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-13,29.5,23.5,26.2,32.6,23.5,27.1,21.8,77.1,11.456,100,25.0,rain,0.0,0.0,31.7,21.0,21.0,10.9,3.2,50.1,1018.1,83.9,15.5,103.9,9.1,6,10,2023-11-13T06:37:09,2023-11-13T17:32:43,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
miami,2023-11-14,28.1,23.4,25.6,30.5,23.4,26.3,22.5,83.9,15.398,100,66.67,rain,0.0,0.0,46.8,28.7,28.7,12.4,0.8,87.4,1016.7,90.2,15.4,88.3,7.6,5,30,2023-11-14T06:37:52,2023-11-14T17:32:19,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
miami,2023-11-15,25.8,21.1,24.0,25.8,21.1,24.0,21.5,86.3,149.934,100,91.67,rain,0.0,0.0,59.9,36.2,36.2,29.1,19.9,78.3,1015.0,99.6,9.2,10.2,0.9,1,30,2023-11-15T06:38:35,2023-11-15T17:31:56,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
miami,2023-11-16,26.6,20.7,23.8,26.6,20.7,23.8,21.0,84.1,48.453,100,45.83,rain,0.0,0.0,76.2,49.5,49.5,19.2,0.0,61.6,1010.1,85.7,13.9,89.2,7.8,5,30,2023-11-16T06:39:18,2023-11-16T17:31:34,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,obs
miami,2023-11-17,28.1,22.7,24.9,29.9,22.7,25.4,21.1,80.2,0.0,0,0.0,,0.0,0.0,29.5,13.8,13.8,7.8,0.8,262.3,1008.4,45.6,15.5,162.0,13.9,7,30,2023-11-17T06:40:02,2023-11-17T17:31:14,0.15,Partially cloudy,Clearing in the afternoon.,obs
miami,2023-11-18,25.7,21.8,23.4,25.7,21.8,23.4,19.5,79.3,0.0,0,0.0,,0.0,0.0,33.5,19.4,19.4,12.0,6.5,308.3,1007.8,68.7,15.8,47.5,4.0,2,10,2023-11-18T06:40:46,2023-11-18T17:30:56,0.19,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-19,28.9,20.4,24.0,30.0,20.4,24.3,18.4,71.6,0.0,0,0.0,,0.0,0.0,35.3,16.5,16.5,10.4,0.0,344.4,1011.3,25.6,16.0,81.9,7.3,7,10,2023-11-19T06:41:30,2023-11-19T17:30:39,0.23,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-20,29.1,20.5,25.1,30.2,20.5,25.4,19.3,71.5,0.0,0,0.0,,0.0,0.0,40.7,23.0,23.0,12.8,0.0,102.0,1015.3,39.8,16.0,152.5,13.3,9,10,2023-11-20T06:42:14,2023-11-20T17:30:23,0.25,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-21,28.3,24.0,25.9,29.3,24.0,26.2,18.5,64.3,0.0,0,0.0,,0.0,0.0,40.7,24.6,24.6,18.6,10.5,101.3,1016.8,33.8,16.0,126.6,10.9,6,10,2023-11-21T06:42:58,2023-11-21T17:30:09,0.3,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-22,29.4,22.4,25.8,31.4,22.4,26.6,20.1,71.2,0.0,0,0.0,,0.0,0.0,37.8,19.3,19.3,10.6,0.0,172.6,1014.8,31.2,16.0,9.8,0.8,2,10,2023-11-22T06:43:42,2023-11-22T17:29:56,0.33,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-23,28.6,22.4,25.1,30.4,22.4,25.5,20.4,75.4,0.0,0,0.0,,0.0,0.0,20.5,13.4,13.4,8.5,2.8,343.3,1015.5,79.3,16.0,127.7,11.2,6,10,2023-11-23T06:44:27,2023-11-23T17:29:45,0.37,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-24,27.1,22.2,24.1,29.5,22.2,24.3,20.9,82.5,3.788,100,37.5,rain,0.0,0.0,22.3,13.7,13.7,6.7,0.0,56.7,1017.6,68.9,15.3,43.9,3.6,2,10,2023-11-24T06:45:11,2023-11-24T17:29:36,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
miami,2023-11-25,27.9,22.4,24.9,30.1,22.4,25.3,21.1,79.9,0.538,100,8.33,rain,0.0,0.0,25.9,17.1,17.1,9.8,0.0,68.3,1017.7,81.8,15.8,128.6,11.2,6,10,2023-11-25T06:45:56,2023-11-25T17:29:28,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
miami,2023-11-26,28.3,23.6,26.0,31.4,23.6,26.9,22.1,79.6,2.094,100,20.83,rain,0.0,0.0,40.6,22.5,22.5,9.4,0.0,140.1,1015.4,61.7,15.9,55.7,4.8,4,60,2023-11-26T06:46:40,2023-11-26T17:29:21,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
miami,2023-11-27,26.6,20.4,24.0,26.6,20.4,24.0,19.8,78.3,0.0,0,0.0,,0.0,0.0,33.5,19.9,19.9,10.3,0.0,327.9,1016.5,37.8,16.0,123.1,10.5,7,30,2023-11-27T06:47:24,2023-11-27T17:29:16,0.5,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-28,24.1,17.1,20.0,24.1,17.1,20.0,13.0,65.0,0.0,0,0.0,,0.0,0.0,33.5,18.0,18.0,10.9,6.4,339.0,1019.7,43.4,15.3,131.5,11.4,7,10,2023-11-28T06:48:09,2023-11-28T17:29:13,0.54,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-29,24.2,14.6,19.2,24.2,14.6,19.2,12.8,66.9,0.0,0,0.0,,0.0,0.0,37.1,15.7,15.7,10.6,1.4,357.6,1019.8,55.3,15.7,66.7,5.7,6,10,2023-11-29T06:48:53,2023-11-29T17:29:11,0.57,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-11-30,27.0,17.2,22.1,27.3,17.2,22.1,15.3,66.7,0.0,0,0.0,,0.0,0.0,44.5,29.4,29.4,11.1,0.0,74.9,1019.3,38.6,16.0,129.4,11.3,6,10,2023-11-30T06:49:36,2023-11-30T17:29:11,0.61,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-01,29.2,20.5,25.2,32.4,20.5,26.3,21.1,78.7,0.0,0,0.0,,0.0,0.0,29.5,22.1,22.1,10.9,0.0,111.6,1018.4,54.6,16.0,133.2,11.5,7,30,2023-12-01T06:50:20,2023-12-01T17:29:12,0.64,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-02,29.1,24.9,26.6,33.1,24.9,27.7,23.0,81.2,0.0,0,0.0,,0.0,0.0,44.6,22.0,22.0,11.6,3.4,135.2,1017.4,57.3,16.0,88.8,7.5,6,30,2023-12-02T06:51:04,2023-12-02T17:29:15,0.67,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-03,30.9,23.9,26.9,33.8,23.9,28.1,22.2,76.8,0.0,0,0.0,,0.0,0.0,27.7,15.4,15.4,7.2,0.0,242.8,1016.3,44.9,15.9,118.8,10.3,6,30,2023-12-03T06:51:47,2023-12-03T17:29:19,0.7,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-04,28.8,21.6,25.7,30.4,21.6,26.3,21.2,77.9,0.0,0,0.0,,0.0,0.0,22.3,13.0,13.0,4.9,0.0,267.5,1016.6,54.8,14.6,115.4,9.7,5,30,2023-12-04T06:52:29,2023-12-04T17:29:25,0.73,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-05,28.2,20.6,24.1,28.3,20.6,24.1,15.5,60.6,0.0,0,0.0,,0.0,0.0,24.1,11.9,11.9,8.0,2.0,326.5,1017.9,45.5,16.0,60.8,5.4,5,10,2023-12-05T06:53:12,2023-12-05T17:29:32,0.75,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-06,21.5,15.2,18.1,21.5,15.2,18.1,8.0,52.8,0.0,0,0.0,,0.0,0.0,42.5,22.0,22.0,14.3,9.3,334.5,1019.3,48.6,16.0,88.0,7.7,5,10,2023-12-06T06:53:54,2023-12-06T17:29:41,0.8,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-07,23.7,13.9,19.0,23.7,13.9,19.0,11.4,62.0,0.0,0,0.0,,0.0,0.0,33.5,21.2,21.2,10.7,2.8,23.4,1021.5,73.4,16.0,93.5,8.2,6,10,2023-12-07T06:54:35,2023-12-07T17:29:51,0.83,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-08,25.6,18.8,22.8,25.6,18.8,22.8,16.0,66.1,0.0,0,0.0,,0.0,0.0,37.3,25.2,25.2,15.8,5.8,100.8,1020.6,74.3,16.0,80.4,6.9,4,10,2023-12-08T06:55:16,2023-12-08T17:30:03,0.86,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-09,27.0,23.5,24.8,28.1,23.5,24.9,18.5,68.4,0.0,0,0.0,,0.0,0.0,42.5,28.2,28.2,19.0,13.6,111.6,1020.5,68.2,16.0,52.2,4.4,6,10,2023-12-09T06:55:57,2023-12-09T17:30:16,0.9,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-10,28.0,22.3,25.1,29.8,22.3,25.5,20.5,76.2,0.764,100,4.17,rain,0.0,0.0,53.6,26.8,26.8,15.0,6.9,150.8,1016.1,64.0,15.8,112.2,9.6,5,60,2023-12-10T06:56:37,2023-12-10T17:30:31,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,obs
miami,2023-12-11,22.2,15.9,19.8,22.2,15.9,19.8,14.7,73.1,0.033,100,4.17,rain,0.0,0.0,38.9,18.2,18.2,12.4,0.0,339.8,1017.1,63.8,16.0,121.6,10.5,6,30,2023-12-11T06:57:16,2023-12-11T17:30:47,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,obs
miami,2023-12-12,24.4,14.7,20.1,24.4,14.7,20.1,14.6,71.1,0.0,0,0.0,,0.0,0.0,50.0,22.8,22.8,14.8,7.3,25.6,1022.4,83.5,15.9,56.0,4.8,2,10,2023-12-12T06:57:55,2023-12-12T17:31:04,0.0,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-13,23.8,22.4,23.1,23.8,22.4,23.1,20.2,83.7,11.308,100,54.17,rain,0.0,0.0,58.0,30.1,30.1,22.4,18.0,53.8,1022.7,99.2,14.6,16.1,1.3,1,30,2023-12-13T06:58:33,2023-12-13T17:31:23,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,obs
miami,2023-12-14,22.8,21.2,22.2,22.8,21.2,22.2,19.4,84.1,3.918,100,70.83,rain,0.0,0.0,58.7,37.7,37.7,28.4,18.5,53.5,1022.3,97.8,13.2,29.2,2.6,1,30,2023-12-14T06:59:10,2023-12-14T17:31:44,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
miami,2023-12-15,23.4,20.9,22.3,23.4,20.9,22.3,17.2,73.1,3.565,100,54.17,rain,0.0,0.0,63.9,36.4,36.4,29.2,22.1,63.8,1020.6,98.3,14.0,26.7,2.4,1,10,2023-12-15T06:59:46,2023-12-15T17:32:05,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
miami,2023-12-16,24.2,21.6,23.0,24.2,21.6,23.0,20.9,87.6,30.828,100,79.17,rain,0.0,0.0,60.8,37.6,37.6,29.6,18.9,106.7,1014.6,99.0,11.8,25.1,2.2,2,30,2023-12-16T07:00:22,2023-12-16T17:32:28,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
miami,2023-12-17,25.8,18.7,23.1,25.8,18.7,23.1,19.1,79.0,4.285,100,16.67,rain,0.0,0.0,56.0,32.9,32.9,23.0,12.6,223.1,1006.3,59.7,14.3,84.6,7.3,5,30,2023-12-17T07:00:57,2023-12-17T17:32:52,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,obs
miami,2023-12-18,23.1,15.4,18.8,23.1,15.4,18.8,13.4,72.4,0.0,0,0.0,,0.0,0.0,38.9,18.5,18.5,12.4,0.0,294.9,1012.8,16.1,16.0,28.1,2.4,3,10,2023-12-18T07:01:31,2023-12-18T17:33:17,0.2,Clear,Clear conditions throughout the day.,obs
miami,2023-12-19,22.9,12.6,17.0,22.9,12.6,17.0,10.7,67.5,0.0,0,0.0,,0.0,0.0,38.9,18.4,18.4,14.1,10.0,340.8,1019.1,12.3,16.0,131.1,11.3,6,10,2023-12-19T07:02:04,2023-12-19T17:33:44,0.25,Clear,Clear conditions throughout the day.,obs
miami,2023-12-20,21.6,13.8,18.8,21.6,13.8,18.8,11.6,64.1,0.0,0,0.0,,0.0,0.0,45.2,26.4,26.4,16.1,4.5,44.3,1022.9,88.6,16.0,39.9,3.5,3,10,2023-12-20T07:02:36,2023-12-20T17:34:12,0.28,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-21,24.5,20.7,22.0,24.5,20.7,22.0,11.2,50.7,0.0,0,0.0,,0.0,0.0,45.7,27.6,27.6,18.7,12.0,57.5,1023.2,87.3,16.0,86.8,7.5,6,10,2023-12-21T07:03:07,2023-12-21T17:34:41,0.31,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-22,23.7,18.4,20.9,23.7,18.4,20.9,13.5,63.0,0.077,100,8.33,rain,0.0,0.0,35.3,20.3,20.3,9.5,1.0,34.4,1022.2,78.0,16.0,83.1,7.1,4,10,2023-12-22T07:03:36,2023-12-22T17:35:11,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,obs
miami,2023-12-23,24.7,19.0,21.9,24.7,19.0,21.9,16.6,72.5,2.092,100,20.83,rain,0.0,0.0,40.7,24.1,24.1,14.0,1.4,55.9,1021.1,66.7,15.9,95.2,8.1,5,10,2023-12-23T07:04:05,2023-12-23T17:35:42,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,obs
miami,2023-12-24,25.1,20.4,22.8,25.1,20.4,22.8,17.3,71.1,0.523,100,12.5,rain,0.0,0.0,47.2,33.4,33.4,21.7,10.0,92.8,1019.4,77.1,15.9,56.9,4.9,3,10,2023-12-24T07:04:33,2023-12-24T17:36:14,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,obs
miami,2023-12-25,24.4,22.7,23.4,24.4,22.7,23.4,19.3,77.7,1.503,100,12.5,rain,0.0,0.0,42.5,27.3,27.3,20.1,13.8,124.7,1016.3,81.2,16.0,28.0,2.5,1,10,2023-12-25T07:05:00,2023-12-25T17:36:47,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
miami,2023-12-26,27.8,21.3,24.0,29.8,21.3,24.5,21.0,83.7,15.246,100,20.83,rain,0.0,0.0,44.3,19.5,19.5,11.9,6.2,206.7,1013.0,77.4,15.5,103.3,8.8,5,10,2023-12-26T07:05:25,2023-12-26T17:37:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,obs
miami,2023-12-27,24.3,17.9,21.2,24.3,17.9,21.2,16.8,77.3,0.0,0,0.0,,0.0,0.0,27.7,14.3,14.3,7.2,0.0,306.4,1014.3,47.5,15.5,108.3,9.4,6,10,2023-12-27T07:05:49,2023-12-27T17:37:57,0.52,Partially cloudy,Partly cloudy throughout the day.,obs
miami,2023-12-28,19.5,16.1,17.9,19.5,16.1,17.9,14.9,83.3,16.163,100,25.0,rain,0.0,0.0,50.0,20.9,20.9,10.7,0.0,345.2,1013.8,73.7,15.1,20.5,1.8,1,10,2023-12-28T07:06:12,2023-12-28T17:38:33,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,obs
